PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC7054390,10.1038/s41416-019-0694-0,dataset/provenance,dataset,"* **Data Source Name**:
  * Pancreas Tissue Bank: https://www.bartspancreastissuebank.org.uk
  * Royal London Hospital
  * University College London Hospital
  * Department of Surgery, Liverpool University
  * CNIO Madrid, Spain

* **Total Data Points**:
  * Healthy Controls: N=180
  * PDAC Samples: N=199

* **Previous Use**:
  * Not enough information is available","Specimens collected at the Royal London Hospital, University College London Hospital, Liverpool University and the CNIO Madrid, Spain, plus further samples obtained from Pancreas Tissue Bank (https://www. bartspancreastissuebank.org.uk).  N_pos = 199 ( pancreatic ductal adenocarcinoma (PDAC) patients), N_neg = 180 (healthy patients). No previously used.",True,True,True,True,True,False,True,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,none,no,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC7073919,10.1093/jnci/djz112,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE86474
  * License: Not enough information is available.","Raw data were deposited into the Gene Expression Omnibus (GSE86474, https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE86474).",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC7212484,10.1016/j.gpb.2019.01.004,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server: http://biomine.cs.vcu.edu/servers/MoRFpred/
  * Tool Type: Web Server: http://biomine.cs.vcu.edu/#webservers
  * Tool Type: Web Server: https://iupred2a.elte.hu/
  * Tool Type: Web Server: http://protein.bio.unipd.it/download/
  * Tool Type: Web Server: http://www.cbs.dtu.dk/services/NetSurfP-2.0/",SPOT-Disorder2 is available as a web server and as a standalone program at https://sparks-lab.org/server/spot-disorder2/.,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,5,1,True,True,0.0,no_url_match
PMC7237030,10.1371/journal.pcbi.1007617,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - **BioConceptVec Embeddings and Evaluation Datasets**: https://github.com/ncbi-nlp/BioConceptVec | Not enough information is available.
  - **PubTator**: https://www.ncbi.nlm.nih.gov/research/pubtator/ | Not enough information is available.
  - **STRING Database**: https://string-db.org/ | Not enough information is available.
  - **SemEval 2013: Task 9 DDI Extraction Corpus**: https://doi.org/10.1371/journal.pcbi.1007617 | Not enough information is available.",Yes. Dataset available at URL: https://github.com/ncbi/BioConceptVec,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,4,1,True,True,0.0,no_url_match
PMC7237030,10.1371/journal.pcbi.1007617,optimization/config,optimization,"* Configuration Source: The hyperparameters used for training BioConceptVec are detailed in Table 2. The values include vector dimension, window size, negative samples, down-sampling threshold, minimal word occurrence, learning rate, and training epochs. Additionally, fastText-specific hyperparameters such as minimal and maximum character n-gram length are provided. The models and datasets are publicly available at https://github.com/ncbi-nlp/BioConceptVec. The work is made available under the Creative Commons CC0 public domain dedication.","Yes, available at URL: https://github.com/ncbi/BioConceptVec",True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC7237030,10.1371/journal.pcbi.1007617,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/ncbi-nlp/BioConceptVec | License: CC0.
* Simplified Run Method:
  * Tool Type: Jupyter Notebook: https://github.com/ncbi-nlp/BioConceptVec.","Yes, available at URL: https://github.com/ncbi/BioConceptVec",True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC7297119,10.1261/rna.074161.119,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/wukevin/rnagps | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","Yes, GitHub https://github.com/wukevin/rnagps",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7333383,10.1186/s13059-020-02075-3,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/zji90/SCATE | License: MIT
  * Source: https://doi.org/10.5281/zenodo.3711558 | License: MIT

* Simplified Run Method:
  * Not enough information is available.",https://github.com/zji90/SCATE and release used at https://doi.org/10.5281/zenodo.3711558,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,1.0,url_full_match
PMC7406221,10.1128/msystems.00224-20,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Raw sequencing files: [SRP130967](https://www.ncbi.nlm.nih.gov/sra/SRP130967) | Not enough information is available.
  * Half-lives of transcripts and per-base-count data: [GSE109174](https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109174) | Not enough information is available.","Yes, https://www.ncbi.nlm.nih.gov/sra/SRP130967 (Sequences) https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109174 (transcripts half-life)",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,1.0,url_full_match
PMC7493359,10.1186/s12859-020-03725-w,dataset/availability,dataset,"* Dataset Publicly Available: Yes.
* Dataset URL/License:
  * https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE80672 | Not enough information is available.
  * https://codeocean.com/capsule/6412387/tree/v1 | Not enough information is available.",Yes. https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE80672,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC7493359,10.1186/s12859-020-03725-w,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/jklosa/seagull | License: GPL (> = 2).

* Simplified Run Method:
  * Tool Type: Package Manager: https://CRAN.R-project.org/package=seagull.",yes in Additional files and https://github.com/jklosa/seagull,True,False,True,False,False,False,False,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC7596958,10.1186/s12920-020-00807-9,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001273.v3.p2 | Not enough information is available.","Only unfiltered data: NCBI dbGaP repository phs001273.v3.p2, https://www.ncbi.nlm.nih.gov/projects/gap/cgi-bin/study.cgi?study_id=phs001273.v3.p2.",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7602301,10.1186/s12859-020-03828-4,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: https://zhulab.ahu.edu.cn/m5CPred-SVM/
  * License: Not enough information is available.","Yes, supposedly. Datasets are supposed to be available through URL (https://zhulab.ahu.edu.cn/m5CPred-SVM/) but link does not respond",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7773485,10.1093/bioinformatics/btaa808,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://yanglab.nankai.edu.cn/APOD/benchmark/ | Not enough information is available.",The TR166 and TE82 datasets are available at https://yanglab.nankai.edu.cn/APOD/benchmark/.,False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7773485,10.1093/bioinformatics/btaa808,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    * URL: https://yanglab.nankai.edu.cn/APOD",a webserver is available at https://yanglab.nankai.edu.cn/APOD.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7816647,10.1083/jcb.202006180,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://github.com/hbaldwin07/GK_shiny_app | License: Not enough information is available.
  - Source: https://github.com/gkanfer/AI-PS | License: Not enough information is available.

* **Simplified Run Method**:
  - Tool Type: Web Server: https://hab-gk-app.shinyapps.io/gk_shiny_app/.",Yes https://github.com/gkanfer/AI-PS,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,1,True,True,0.5,url_partial_match
PMC7845959,10.1371/journal.pcbi.1007814,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE141528 | Not enough information is available.","yes, described at S1 table: https://deposition.proteinensemble.org/job/25e45232-2c53-409f-b734-bbc1710609a2  all models and dataset at https://gitlab.com/mgarciat/genome-wide-prediction-of-topoisomerase-iibeta-binding",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
PMC7845959,10.1371/journal.pcbi.1007814,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://gitlab.com/mgarciat/genome-wide-prediction-of-topoisomerase-iibeta-binding | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","yes, GitLab https://gitlab.com/mgarciat/genome-wide-prediction-of-topoisomerase-iibeta-binding",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7860026,10.1186/s12864-021-07379-7,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Sequence data: https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA666033 | Not enough information is available.
  * Pipeline: https://github.com/jlanga/smsk_popoolation | MIT License.","Additional file 1, https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA666033",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC7860026,10.1186/s12864-021-07379-7,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/jlanga/smsk_popoolation | License: Not enough information is available.

* **Simplified Run Method**: Not enough information is available.","https://github.com/jlanga/smsk_popoolation, MIT License",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC7876317,10.3389/fgene.2020.605012,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE110357
  * License: Not enough information is available.","""Data Availability Statement -- Publicly available datasets were analyzed in this study. This data can be found here: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE110357.""",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8067080,10.3390/biom11040500,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    * URL: https://pitgroup.org/bap",The classiffier is available at: https://pitgroup.org/bap/; the source code is not available.,False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC8100172,10.1038/s41467-021-22866-x,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **Mitocheck dataset**: http://www.mitocheck.org/mitotic_cell_atlas/downloads/v1.0.1/ | Not enough information is available.
  * **Drosophila dataset**: https://doi.org/10.6084/m9.figshare.c.5075093.v1 | Not enough information is available.
  * **Synthetic dataset**: https://data.broadinstitute.org/bbbc/image_sets.html (dataset ID: BBBC031) | Not enough information is available.","Yes, https://data.broadinstitute.org/bbbc/image_sets.html https://doi.org/10.6084/m9.figshare.c.5067638.v1 http://www.mitocheck.org/mitotic_cell_atlas/downloads/v1.0.1/mitotic_cell_atlas_v1.0.1_fulldata.zip https://doi.org/10.6084/m9.figshare.c.5075093.v1",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,4,True,True,0.5,url_partial_match
PMC8100172,10.1038/s41467-021-22866-x,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://bitbucket.org/biomag/advanced-cell-classifier.git | License: Not enough information is available
  - Source: https://research.cs.aalto.fi/pml/software/dredviz/ | License: LGPL
  - Source: http://mulan.sourceforge.net/ | License: GNU General Public License
  - Source: https://www.cs.waikato.ac.nz/ml/weka/ | License: GNU General Public License

* **Simplified Run Method**:
  - Tool Type: Standalone Version: https://www.cellclassifier.org",http://www.cellclassifier.org,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,5,1,True,True,0.0,no_url_match
PMC8100175,10.1038/s41467-021-22869-8,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * http://protein.ict.ac.cn/ProFOLD/ProFOLD.benchmark.tar.gz | Not enough information is available.","Yes, but the server is not working: http://protein.ict.ac.cn/ProFOLD",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC8100175,10.1038/s41467-021-22869-8,optimization/config,optimization,"* Configuration Source: http://protein.ict.ac.cn/ProFOLD/ProFOLD.benchmark.tar.gz | Not enough information is available
  * The URL provides access to benchmark datasets, evaluation scripts, and evaluation results. The specific model configuration files are not explicitly mentioned, but they may be included in the provided materials.
  * Source: Supplementary",The overall architecture is available in supporting information and released in github (https://github.com/fusong-ju/ProFOLD). Webserver is indicated but not functional (http://protein.ict.ac.cn/ProFOLD),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
PMC8100175,10.1038/s41467-021-22869-8,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server | URL: http://protein.ict.ac.cn/ProFOLD/",https://github.com/fusong-ju/ProFOLD,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC8162250,10.1155/2021/1984690,dataset/provenance,dataset,"* **Data Source Name**:
  * GSE88929: GEO database (http://www.ncbi.nlm.nih.gov/geo/)
  * GSE102177: GEO database (http://www.ncbi.nlm.nih.gov/geo/)

* **Total Data Points**:
  * GSE88929: N=132
  * GSE102177: N=36

* **Previous Use**:
  * Not enough information is available.","Data source: GEO database

Datat type: DNA methylation data

Acronym note: Gestational diabetes mellitus (GDM)

Two DNA methylation datasets GSE88929 and GSE102177 with clinical information were downloaded from the GEO database (http://www.ncbi.nlm.nih.gov/geo/). Both datasets were measured by the Illumina HumanMethylation450 BeadChip assays. 

-GSE88929 dataset: contained 68 umbilical cord blood samples from the newborns of mothers with GDM and 64 controls without GDM [12]. 

-GSE102177 dataset: consisted of the peripheral blood samples from 18 fullsibling pairs that were exposed to different conditions of intrauterine hyperglycemia (GDM pregnancy or non-GDM pregnancy). Therefore, there were 18 samples with exposure to maternal GDM and 18 controls without exposure to GDM in the GSE102177 dataset [23].",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8162250,10.1155/2021/1984690,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * http://www.ncbi.nlm.nih.gov/geo/ | Not enough information is available.","Two DNA methylation datasets GSE88929 and GSE102177 with clinical information were downloaded from the GEO database (http://www.ncbi.nlm.nih.gov/geo/). Splits are noted in the text and use of the dataset data points for test, training and validation.

Table S3 provided in supplementary data contains the sample information of the training set and testing set in the GSE88929 datasets.",False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8175075,10.3389/fgene.2021.636441,optimization/config,optimization,"* Configuration Source: ""Supplementary Table 1"" | Not enough information is available
* Configuration Source: ""Supplementary"" | Not enough information is available
* Configuration Source: ""http://14.139.62.220/covidprognosis/supple.php"" | Not enough information is available",Partially in the supplement: http://14.139.62.220/covidprognosis/supple.php,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8175075,10.3389/fgene.2021.636441,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    URL: http://14.139.62.220/covidprognosis/",only on the web: http://14.139.62.220/covidprognosis/,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8192578,10.1038/s41467-021-23472-7,dataset/availability,dataset,"* **Dataset Publicly Available**: No.

* **Dataset URL/License**:
  - URL: https://doi.org/10.17881/th9v-xt85
  - License: Not enough information is available.",All data included in this study is available upon request at ELIXIR Luxemburg ( https://doi.org/10.17881/th9v-xt85 ),True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8192578,10.1038/s41467-021-23472-7,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://lbai-infolab.github.io/SjTree/ | License: Not enough information is available.

* **Simplified Run Method**:
  - Tool Type: Web Server: https://lbai-infolab.github.io/SjTree/",https://lbai-infolab.github.io/SjTree/,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8225676,10.1038/s41467-021-24150-4,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  - **Drug Repurposing Hub**: https://clue.io/repurposing | Not enough information is available.
  - **HMDB**: http://hmdb.ca | Not enough information is available.
  - **FooDB**: http://foodb.ca | Not enough information is available.
  - **CMAUP**: Not enough information is available | Not enough information is available.
  - **MetaboLights**: https://www.ebi.ac.uk/metabolights | Not enough information is available.
  - **MoleculeNet**: http://moleculenet.ai | Not enough information is available.
  - **ZINC**: http://zinc.docking.org | Not enough information is available.","Yes, https://chemicalchecker.org/",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,6,1,True,True,0.0,no_url_match
PMC8225676,10.1038/s41467-021-24150-4,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: http://gitlabsbnb.irbbarcelona.org/packages/signaturizer | License: Not enough information is available
  * Source: http://gitlabsbnb.irbbarcelona.org/packages/chemical_checker | License: Not enough information is available

* Simplified Run Method:
  * Tool Type: Web Server: https://chemicalchecker.com/downloads",https://gitlabsbnb.irbbarcelona.org/packages/signaturizer,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,1,True,True,0.0,no_url_match
PMC8295265,10.1038/s41467-021-24773-7,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://gitlab.com/sina.ghadermarzi/fldpnn | License: Not enough information is available.
  * Source: https://gitlab.com/sina.ghadermarzi/fldpnn_docker | License: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server: http://biomine.cs.vcu.edu/servers/flDPnn/
  * Tool Type: Docker Container: https://gitlab.com/sina.ghadermarzi/fldpnn_docker",Authors released the code for flDPnn at https://gitlab.com/sina.ghadermarzi/fldpnn.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,1,True,True,0.5,url_partial_match
PMC8328792,10.4103/1673-5374.306071,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: http://www.adni-info.org
  * License: Not enough information is available.",Alzheimer ’s Disease Neuroimaging Initiative (ADNI) (http://www.adni-info.org),False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8336795,10.1371/journal.pcbi.1009193,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * URL: https://portal.gdc.cancer.gov/
  * License: Not enough information is available.",The features table dataset has not been made available. Authors made available the imaging data at https://www.ebi.ac.uk/biostudies/ with accession number S-BIAD161. Authors also report that features were extracted from images with CellProfiler 3.1.8 and provide the list of morphological and contextual measurements extracted to generate the features table (Table B of http://journals.plos.org/ploscompbiol/article/asset?unique&id=info:doi/10.1371/journal.pcbi.1009193.s002http://journals.plos.org/ploscompbiol/article/asset?unique&id=info:doi/10.1371/journal.pcbi.1009193.s002 ),False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
PMC8351329,10.1186/s12885-021-08647-1,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **GSE53625**: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE53625 | Not enough information is available.
  * **TCGA-ESCC**: https://www.cancer.gov/about-nci/organization/ccg/research/structural-genomics/tcga | Not enough information is available.","No. However, raw data can be downloaded  as data sets can be of GSE53625 from GEO (https://www.ncbi.nlm.nih.gov/geo/) and 37 ESCC cases with Asian ancestry from TCGA (UCSC Xena, https://xena.ucsc.edu/).",True,True,True,True,True,False,True,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,none,True,False,0.0,yesno_not_comparable,2,2,True,True,0.0,no_url_match
PMC8371605,10.1038/s41586-021-03819-2,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **PDB Structures**: https://www.wwpdb.org/ftp/pdb-ftp-sites | Not enough information is available.
  * **PDB Sequence Data and 40% Clustering**: https://ftp.wwpdb.org/pub/pdb/derived_data/ and https://cdn.rcsb.org/resources/sequence/clusters/bc-40.out | Not enough information is available.
  * **PDB70 Database**: https://wwwuser.gwdg.de/~compbiol/data/hhsuite/databases/hhsuite_dbs/ | Not enough information is available.
  * **UniRef90 v2020_01**: https://ftp.ebi.ac.uk/pub/databases/uniprot/previous_releases/release-2020_01/uniref/ | Not enough information is available.
  * **BFD**: https://bfd.mmseqs.com | Not enough information is available.
  * **Uniclust30 v2018_08**: https://wwwuser.gwdg.de/~compbiol/uniclust/2018_08/ | Not enough information is available.
  * **MGnify Clusters v2018_12**: https://ftp.ebi.ac.uk/pub/databases/metagenomics/peptide_database/2018_12/ | Not enough information is available.","Data availability section of paper includes the data sources.

GitHub links the exact data used: 
For genetics:
UniRef90: v2020_01 - https://ftp.uniprot.org/pub/databases/uniprot/previous_releases/release-2020_01/uniref/
MGnify: v2018_12 - http://ftp.ebi.ac.uk/pub/databases/metagenomics/peptide_database/2018_12/
Uniclust30: v2018_08 - http://wwwuser.gwdg.de/~compbiol/uniclust/2018_08/
BFD: only version available - https://bfd.mmseqs.com/

For structural templates:
PDB: (downloaded 2020-05-14) - no link in GitHub
PDB70: 2020-05-13 - http://wwwuser.gwdg.de/~compbiol/data/hhsuite/databases/hhsuite_dbs/old-releases/pdb70_from_mmcif_200513.tar.gz

Mirrored Databases
The following databases have been mirrored by DeepMind, and are available with reference to the following:
BFD (unmodified), by Steinegger M. and Söding J., available under a Creative Commons Attribution-ShareAlike 4.0 International License.
BFD (modified), by Steinegger M. and Söding J., modified by DeepMind, available under a Creative Commons Attribution-ShareAlike 4.0 International License. See the Methods section of the AlphaFold proteome paper for details.
Uniref30: v2021_03 (unmodified), by Mirdita M. et al., available under a Creative Commons Attribution-ShareAlike 4.0 International License.
MGnify: v2022_05 (unmodified), by Mitchell AL et al., available free of all copyright restrictions and made fully and freely available for both non-commercial and commercial use under CC0 1.0 Universal (CC0 1.0) Public Domain Dedication.

All input data are freely available from public sources - summary listing:
Structures from the PDB were used for training and as templates (https://www.wwpdb.org/ftp/pdb-ftp-sites; for the associated sequence data and 40% sequence
clustering see also https://ftp.wwpdb.org/pub/pdb/derived_data/ and https://cdn.rcsb.org/resources/sequence/clusters/bc-40.out). 
Training used a version of the PDB downloaded 28/08/2019, while CASP14 template search used a version downloaded 14/05/2020. Template search also used the PDB70 database, downloaded 13/05/2020 (https://wwwuser.gwdg.de/~compbiol/data/hhsuite/databases/hhsuite_dbs/).
For MSA lookup at both training and prediction time, they used UniRef90 v2020_01 (https://ftp.ebi.ac.uk/pub/databases/uniprot/previous_releases/
release-2020_01/uniref/), BFD (https://bfd.mmseqs.com), Uniclust30 v2018_08 (https://wwwuser.gwdg.de/~compbiol/uniclust/2018_08/), and MGnify clusters
v2018_12 (https://ftp.ebi.ac.uk/pub/databases/metagenomics/peptide_database/2018_12/).
Uniclust30 v2018_08 was further used as input for constructing a distillation structure dataset.
",True,True,True,True,True,True,True,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,8,13,True,True,0.5,url_partial_match
PMC8371605,10.1038/s41586-021-03819-2,optimization/config,optimization,"* Configuration Source: The source code for the AlphaFold model, trained weights, and inference script will be made available under an open-source license at https://github.com/deepmind/ | Not enough information is available.
* Configuration Source: The training protocol for CASP14 models is detailed in Table 5 (page_label: 47, file_path: /tmp/gradio/8c7a6f85bc51783d509056065eee87c9ce98ca3efce2e5ed741cdd48bbaf15aa/41586_2021_3819_MOESM1_ESM.pdf).","Most configuration information available on GitHub: https://github.com/google-deepmind/alphafold. Some config info also reported in the supplementary materials file. However, not all specifics are fully available for the configurations - this has led to initiatives such as OpenFold to provide an AlphaFold re-implementation with all relevant details made available for users - https://github.com/aqlaboratory/openfold/tree/main. AlphaFold Model files: Available for download on the AlphaFold GitHub repository. License: Open-source under the Apache 2.0 License with specific restrictions for commercial use.",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
