Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Optimisation,features,Optimisation/features,PMC9388181,Missing,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Not enough information is available."
Optimisation,features,Optimisation/features,PMC6224513,Missing,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Not enough information is available."
Optimisation,features,Optimisation/features,PMC7383774,Missing,"* Number of Features (f): Not enough information is available.
* Training-Restricted Selection: Not enough information is available."
Optimisation,fitting,Optimisation/fitting,PMC8568050,Full,"* **p > N: No**

  The training set size (N) is 111,163 (70% of 158,804). The parameter count (p) is not explicitly stated, but it can be inferred from the model architectures:
  - Logistic Regression: p = 189 (features) + 1 (intercept) = 190.
  - Balanced Random Forest: p is determined by the number of trees and their depth. With 630 trees and a maximum depth of 33, p is significantly less than N.
  - Multilayer Perceptron: p = (input layer size + 1) * hidden layer 1 size + (hidden layer 1 size + 1) * hidden layer 2 size + (hidden layer 2 size + 1) * output layer size. With 189 input features, 50 neurons in each of the two hidden layers, and 1 output neuron, p = (189 + 1) * 50 + (50 + 1) * 50 + (50 + 1) * 1 = 10,151.

* **Over-fitting Evidence**:
  - Dropout: Used in the MLP model with a rate of 0.5 to prevent overfitting.
  - Early Stopping: Used in the MLP model to halt training when performance on a validation set stops improving.
  - Regularization: L2-norm penalty used in the Logistic Regression model.
  - Cross-validation: 10-fold cross-validation used for hyperparameter tuning and model evaluation.
  - Class weighting: Used in Logistic Regression and MLP to handle class imbalance.
  - Balanced down-sampling: Used in the Balanced Random Forest model to handle class imbalance."
Optimisation,fitting,Optimisation/fitting,PMC8581823,Full,"* **p > N: No**

  The training set size (N) is 262 (524 AA patients split into two equal parts). The model is a multi-layer perceptron (MLP) with 7 to 9 layers and an unspecified number of neurons per layer. However, even with a conservative estimate of 10 neurons per layer, the total number of parameters (p) would be significantly less than 262, assuming a fully connected network. Therefore, p is not larger than N.

* **Over-fitting Evidence**: L2 regularization, Two-fold random shuffle test, Independent dataset test

  The authors used L2 regularization, which helps prevent overfitting by adding a penalty for large weights. Additionally, they employed a two-fold random shuffle test repeated 50 times, which provides a robust estimate of model performance and helps to detect overfitting. Furthermore, they validated their model on an independent dataset of 351 EA children, which serves as an additional check against overfitting."
Optimisation,fitting,Optimisation/fitting,PMC7665450,Full,"* **p > N: No**

  The study used Random Forest Regressors and Classifiers, which are ensemble methods composed of multiple decision trees. The number of decision trees in the ensemble is 100. Each decision tree has a variable number of nodes, but the depth of the trees is not restricted, which means the number of parameters (p) can be large. However, the training set size (N) is 2128 cycles, which is larger than the number of parameters in the ensemble of decision trees. Therefore, p is not larger than N.

* **Over-fitting Evidence**: 5-fold cross-validation

  The study used 5-fold cross-validation to evaluate the performance of the models. This technique helps to assess how the models will generalise to an independent dataset, providing evidence against over-fitting. Additionally, the study did not perform hyperparameter tuning to avoid overfitting the validation set, which further supports the evidence against over-fitting."
Optimisation,fitting,Optimisation/fitting,PMC11806858,Full,"* **p > N: No**

  The training set size (N) is 13,102. The XGBoost algorithm is used, which is an ensemble of decision trees. The number of trees and the depth of each tree determine the number of parameters (p). While the exact number of parameters is not specified, XGBoost typically has a large number of parameters due to the ensemble nature. However, given the large training set size and the use of cross-validation, it is unlikely that the parameter count exceeds the training set size.

* **Over-fitting Evidence**: 5-fold cross-validation, C-index values in the training set and testing set.

  The use of 5-fold cross-validation helps to ensure that the model generalizes well to unseen data. The C-index values in both the training set (0.86) and the testing set (0.80) indicate that the model performs well on both sets, suggesting that overfitting is not a significant issue."
Optimisation,fitting,Optimisation/fitting,PMC11874791,Full,"* **p > N**: No.
  * The authors explicitly state that traditional statistical methods are designed under the assumption that N > p. This implies that the number of observations (N) is greater than the number of variables (p) in their dataset.

* **Over-fitting Evidence**:
  * The authors used k-fold cross-validation (k=5) to obtain an unbiased estimate of out-of-sample performance. This approach involves partitioning the dataset into k equal-sized folds, each serving as a distinct validation set, with the model trained and evaluated k times. This effectively reduces overfitting.
  * The authors performed hyperparameter tuning within each of the k folds, resulting in optimized models for each k-fold, without risking overfitting.
  * The authors used ensemble methods, which are known to improve prediction accuracy and robustness by combining multiple models.
  * The authors performed feature selection within each k-fold to reduce the sample space, not before the data is split in each k-fold. This ensures that the models do not overfit the data due to data leakage."
Optimisation,fitting,Optimisation/fitting,PMC10948976,Full,"* **p > N: No**

  The study used seven supervised machine learning algorithms, including logistic regression (LR), random forest (RF), support vector machine (SVM), adaptive boosting (AdaBoost, ADA), gradient boosting (GB), extreme gradient boosting (XGB), and category boosting (CB). The dataset consisted of 832 patients, with 199 having PLNM and 633 without. The number of parameters (p) in these models is generally much smaller than the number of training samples (N=832). For instance, logistic regression with one-hot encoding of categorical variables and standardisation of numerical variables would have fewer parameters than the sample size. Similarly, tree-based models like random forests and boosting algorithms typically have a manageable number of parameters relative to the dataset size.

* **Over-fitting Evidence**: Repeated nested cross-validation, SMOTE

  The study employed repeated nested cross-validation to improve the robustness and obtain an unbiased estimate of the generalization performance of these machine-learning models. This method consisted of 2 cross-validation cycles: outer loop and inner loop. The outer loop stratified 10-fold cross-validation where the dataset was to estimate the average performance of the machine learning models. At the same time, the inner loop stratified 10-fold cross-validation to tune the hyperparameters and training models. We repeated these 2 cross-validation cycles 10 times to reduce the sampling bias. Additionally, the synthetic minority oversampling technique (SMOTE) was employed in the model developing (training) cohort to address the imbalance between PLNM and non-PLNM groups."
Optimisation,fitting,Optimisation/fitting,PMC10583101,Full,"* **p > N: No**

  The study uses a Ridge Classifier, which is a linear model with a regularization term. The number of parameters (p) in a linear model is determined by the number of features plus one (for the bias term). The study mentions using a sparse feature set, which likely includes a limited number of features. Given that the datasets involve thousands of children (e.g., India 2015 with 6.7% ZD children implies a large N), it is reasonable to assume that p is not larger than N.

* **Over-fitting Evidence**: Regularization, Cross-validation

  The study employs a Ridge Classifier, which includes L2 regularization (a penalty on the sum of squares of the coefficients). This helps to prevent overfitting by keeping the model coefficients small. Additionally, the study uses fivefold cross-validation for hyperparameter tuning, which is a robust method to assess model performance and generalisation to unseen data."
Optimisation,fitting,Optimisation/fitting,PMC8897225,Full,"* **p > N: No**

  The training set size is 90% of the total data. The total number of samples is not explicitly stated, but the authors mention that the ""Stand"" activity makes up ~50% of all data. Given that there are 18 activities, and assuming a roughly even distribution among the remaining activities, the total number of samples is likely to be significantly larger than the number of learnable parameters in the models used. The models include K-Nearest Neighbors (KNN), Bagged Trees (BT) Ensemble, Support Vector Machine (SVM), Single Binary Tree (ST), and Naive Bayes (NB). These models do not have a large number of learnable parameters compared to the likely number of samples.

* **Over-fitting Evidence**: Cross-validation, Under-sampling

  The authors used 5-fold cross-validation, which helps to assess the model's performance and generalisation ability. Additionally, they employed under-sampling to balance the dataset, which can help mitigate overfitting by reducing the risk of the model becoming too specialised to the majority class."
Optimisation,fitting,Optimisation/fitting,PMC9413214,Full,"* **p > N**: No.
  * The study used 100 samples for training, and the number of features was reduced to the top 2000 genes for the best performance, which is less than the number of samples.

* **Over-fitting Evidence**:
  * The study used cross-validation with 1000 replications of fourfold cross-validation.
  * The study used regularization parameters for several models (e.g., Linear SVM, RBF SVM, Neural Net).
  * The study incorporated the tissue type of the sample as a feature into the ML training model to reduce bias.
  * The study used feature selection to reduce the number of features, which helps to prevent overfitting.
  * The study compared different models and selected the one with the best performance, which indicates that the model was not overfitted to the training data."
Optimisation,fitting,Optimisation/fitting,PMC7941561,Full,"* **p > N: No**

  The study used a dataset of 452 cells (118 normal cells and 334 malignant cells). The feature sets used for classification had dimensions of 452 × 516 and 452 × 340. Since the number of features (516 and 340) is less than the number of samples (452), the parameter count is not larger than the training set size.

* **Over-fitting Evidence**: Five-fold cross-validation

  The study employed a five-fold cross-validation technique, which is a common method to mitigate overfitting. This technique involves dividing the dataset into five parts, using four parts for training and one part for testing, and repeating this process five times with different folds. This approach helps to ensure that the model generalizes well to unseen data."
Optimisation,fitting,Optimisation/fitting,PMC7659093,Partial,"* **p > N**: No.
  * The random forest model was trained on a dataset of N=356 samples. The number of parameters in a random forest model is typically much larger than the number of training samples due to the ensemble of decision trees, each with its own set of parameters. However, the specific parameter count is not disclosed, but it is reasonable to assume that p > N given the nature of the model.

* **Over-fitting Evidence**: Not enough information is available.
  * The paper does not provide specific details on techniques used to prevent overfitting, such as Dropout, Early Stopping, or regularization."
Optimisation,fitting,Optimisation/fitting,PMC4407517,Partial,"* **p > N: No**

  The dataset used in the experiment is comprised of 25 women studied over a 10-week period, resulting in 1601 instances. The specific models used in the study are Bagging, Random Forest, NaïveBayes, and RBF Network. While the exact number of parameters (p) for each model is not explicitly stated, we can infer the following:

  - Bagging and Random Forest are ensemble methods that combine multiple decision trees. Decision trees typically have a number of parameters that is much smaller than the number of instances, especially when considering the depth of the trees and the number of features.
  - NaïveBayes is a probabilistic classifier that estimates the parameters of the probability distributions. The number of parameters is generally much smaller than the number of instances.
  - RBF Network has parameters related to the number of neurons in the hidden layer and the width of the radial basis functions. However, even with a moderate number of neurons, the total number of parameters is likely to be smaller than 1601.

  Given these considerations, it is reasonable to conclude that the parameter count (p) is not larger than the training set size (N).

* **Over-fitting Evidence: Not enough information is available**

  The text does not provide specific details on techniques used to prevent over-fitting, such as Dropout, Early Stopping, or regularization. Therefore, it is not possible to determine the specific evidence that rules out over-fitting."
Optimisation,fitting,Optimisation/fitting,PMC9347213,Partial,"* **p > N: No**

  The model has 336,425 trainable parameters. The training set size is 80% of the total dataset. Not enough information is available to determine the total dataset size (N).

* **Over-fitting Evidence:**
  * Dropout layers
  * GaussianNoise layer"
Optimisation,fitting,Optimisation/fitting,PMC11865635,Partial,"* **p > N: No**

  The VGG16 model, which is used for transfer learning, has approximately 138 million parameters (p). The training dataset included 708 images of gallbladders with AC (n = 45) and 866 images of normal gallbladders (n = 55), resulting in a total of 1574 training samples (N). Therefore, p is not larger than N.

* **Over-fitting Evidence: Not enough information is available**

  The text does not provide specific evidence of techniques used to rule out over-fitting, such as Dropout, Early Stopping, or regularization."
Optimisation,fitting,Optimisation/fitting,PMC11625410,Partial,"* **p > N: No**

  The study does not provide explicit details on the number of learnable parameters (p) for each model or the exact size of the training set (N). However, it is mentioned that the final Random Forest (RF) model used 400 estimators (trees). Given that RF models typically have a large number of parameters due to the number of trees and their depth, it is unlikely that the parameter count exceeds the training set size. Additionally, the use of 10-fold cross-validation suggests that the model was trained on a sufficiently large dataset to avoid overfitting.

* **Over-fitting Evidence**: Not enough information is available

  The study does not explicitly mention any techniques such as Dropout, Early Stopping, or regularization that would provide specific evidence ruling out overfitting. The use of 10-fold cross-validation is a standard practice to assess model performance and generalisation, but it does not directly address overfitting."
Optimisation,fitting,Optimisation/fitting,PMC7511449,Partial,"* **p > N: No**

  The study uses a structure-based approach that does not rely on traditional machine learning models with learnable weights. Instead, it uses molecular modeling techniques with Rosetta FlexPepDock and MODELLER. The training set sizes for different alleles are explicitly mentioned:
  - HLA-A*02-01: N=100
  - HLA-B*44-03: N=40
  - HLA-B*27-05: N=19
  - HLA-A*23-01: N=16

  Since the approach does not involve a parameterized model with learnable weights, the concept of parameter count (p) does not apply in the same way as it would for a neural network or similar model.

* **Over-fitting Evidence: Not enough information is available**

  The study does not provide specific details on techniques used to prevent over-fitting, such as Dropout, Early Stopping, or regularization. The structure-based approach relies on conformational analysis and does not involve traditional machine learning models where over-fitting is a concern."
Optimisation,fitting,Optimisation/fitting,PMC9980216,Partial,"* p > N: Not enough information is available

* Over-fitting Evidence: Not enough information is available"
Optimisation,fitting,Optimisation/fitting,PMC8586384,Partial,"* **p > N: No**

  The DenseNet201 model used in the study has 8 million parameters. The dataset consists of 1078 images, with a 75-15-10 split for training, testing, and validation. Therefore, the training set size (N) is approximately 808 images. Since 8,000,000 > 808, the parameter count is larger than the training set size.

* **Over-fitting Evidence**: Not enough information is available

  The study does not explicitly mention any techniques used to prevent overfitting, such as Dropout, Early Stopping, or regularization."
Optimisation,fitting,Optimisation/fitting,PMC4527478,Partial,"* **p > N: No**

  The text mentions that the classifiers can perform well even with lesser training data. This suggests that the parameter count (p) is not larger than the training set size (N). Additionally, the use of feature selection methods like Maximum Relevance Minimum Redundancy (mRMR) and Mutual Information Quotient (MIQ) indicates an effort to reduce dimensionality, further supporting that p is not larger than N.

* **Over-fitting Evidence: Not enough information is available**

  The text does not provide specific evidence of techniques used to rule out over-fitting, such as Dropout, Early Stopping, or regularization. Therefore, it is not possible to confirm the presence of over-fitting evidence based on the given information."
Optimisation,fitting,Optimisation/fitting,PMC10579490,Partial,"* **p > N: No**

  The dataset comprises 93 unique images, with 10 excluded due to AI assessment failures, resulting in 83 images for final assessment. The specific parameter count (p) of the AI model is not disclosed. However, given the relatively small dataset size (N=83), it is unlikely that the parameter count exceeds the training set size.

* **Over-fitting Evidence: Not enough information is available**

  The paper does not provide specific details on techniques used to prevent overfitting, such as Dropout, Early Stopping, or regularization. Therefore, it is not possible to confirm the presence of overfitting evidence based on the provided information."
Optimisation,fitting,Optimisation/fitting,PMC11102825,Missing,"* p > N: Not enough information is available.

* Over-fitting Evidence: Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC4407517,Full,"* Meta-predictor: Yes.

* Constituent Algorithms:
  * Bagging
  * Random Forest
  * NaïveBayes
  * RBF Network"
Optimisation,meta,Optimisation/meta,PMC11865635,Full,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * VGG16 architecture
  * Convolutional Neural Network (CNN) architecture"
Optimisation,meta,Optimisation/meta,PMC11874791,Full,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Logistic Regression (LR)
  * Random Forest (RF)
  * XGBoost (XGB)"
Optimisation,meta,Optimisation/meta,PMC9413214,Full,"* Meta-predictor: Yes
* Constituent Algorithms:
  * Linear Support Vector Classification (LinearSVC)
  * Radial Basis Function Kernel Support Vector Machine (RBF SVM)
  * Random Forest
  * Nearest Neighbors
  * Gaussian Process
  * Decision Tree
  * Neural Network
  * AdaBoost"
Optimisation,meta,Optimisation/meta,PMC7676934,Full,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Support Vector Machine (SVM)
  * L1-regularized Logistic Regression (L1-LR)
  * Gradient Boosting Decision Trees (GBDT)
  * Random Forest (RF)
  * XGBoost (XGB)"
Optimisation,meta,Optimisation/meta,PMC8832594,Full,"* Meta-predictor: No.
* Constituent Algorithms:
  * Gradient Boosting Machine (GBM)
  * Decision Trees (as base-learners)
  * Random Forest (used in the Boruta algorithm for feature selection)"
Optimisation,meta,Optimisation/meta,PMC7511449,Full,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * NetMHCpan 4.0
  * Structure-based method"
Optimisation,meta,Optimisation/meta,PMC5521984,Full,"* Meta-predictor: Yes.

* Constituent Algorithms:
  * Naive Bayes (NB)
  * Logistic Regression (LR)
  * Support Vector Machines (SVM)
  * Support Vector Machines with Huber Loss (SVM HL)
  * AdaBoostM1 (Ada)
  * AdaBoostM1 with Oversampling (Ada Over)
  * Medical Text Indexer (MTI)
  * CNN-rand
  * CNN-pre"
Optimisation,meta,Optimisation/meta,PMC9903217,Full,"* Meta-predictor: Yes.
* Constituent Algorithms:
  * Eight light-weight variants of a convolutional neural network (CNN) backbone architecture."
Optimisation,meta,Optimisation/meta,PMC9338423,Full,"* Meta-predictor: Yes
* Constituent Algorithms:
  * ResNet34
  * Two additional residual blocks"
Optimisation,meta,Optimisation/meta,PMC7659093,Partial,"* Meta-predictor: No.
* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC8568050,Partial,"* Meta-predictor: No.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC9347213,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC8581823,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC11625410,Partial,"* Meta-predictor: Yes.

* Constituent Algorithms:
  * amPEPpy
  * Not enough information is available for the remaining five models."
Optimisation,meta,Optimisation/meta,PMC7665450,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC11806858,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC10948976,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC10583101,Partial,"* **Meta-predictor**: No.

* **Constituent Algorithms**: Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC8897225,Partial,"* Meta-predictor: No

* Constituent Algorithms:
  * Not enough information is available"
Optimisation,meta,Optimisation/meta,PMC9980216,Missing,"* Meta-predictor: Not enough information is available.
* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC7550141,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC9338198,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC8108534,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC11739212,Missing,"* Meta-predictor: Not enough information is available.
* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC10359547,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC11252620,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC11215191,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC11864393,Missing,"* Meta-predictor: Not enough information is available.
* Constituent Algorithms:
  * Not enough information is available."
Optimisation,meta,Optimisation/meta,PMC9577132,Missing,"* Meta-predictor: Not enough information is available.

* Constituent Algorithms:
  * Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC8586384,Full,"* **Parameter Count (p)**:
  * DenseNet201: 8M
  * VGG16: 138M
  * ResNet50V2: 23M
  * MobileNetV2: 3.5M

* **Architecture Selection**:
  * The DenseNet architecture was selected for its efficient use of parameters, reducing redundancy and complexity. The study compared DenseNet with other architectures like VGG16, ResNet50V2, and MobileNetV2 to evaluate their performance. DenseNet201 was chosen due to its superior accuracy and efficiency in handling the dataset, as evidenced by its performance metrics and the ability to avoid overfitting."
Optimisation,parameters,Optimisation/parameters,PMC11845296,Full,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC8982795,Full,"* **Parameter Count (p)**:
  * ConvNet: 112,801

* **Architecture Selection**:
  * The model architecture was selected through a grid search over a range of hyperparameters, including the number and size of kernels, the number of training epochs, and the dropout keep probability. This process involved evaluating 972 parameter combinations using 5-fold cross-validation."
Optimisation,parameters,Optimisation/parameters,PMC11278897,Full,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC6224513,Full,"* **Parameter Count (p)**:
  * 1.1M

* **Architecture Selection**:
  * The architecture was selected based on empirical experiments and comparisons with previous methods. The authors utilized a deeply supervised strategy with auxiliary classifiers to alleviate the vanishing gradient problem. The network is a variant of the U-Net, consisting of a contracting path with 13 convolutional layers and an expansive path with 15 convolutional layers. The use of 3D residual modules and summation-based skip connections was also motivated by previous studies and empirical results. The architecture was designed to handle anisotropic images and minimize information loss along the z-dimension."
Optimisation,parameters,Optimisation/parameters,PMC9463539,Full,"* **Parameter Count (p)**:
  * ResNet18: 16,928 additional parameters
  * ResNet34: 16,928 additional parameters
  * ResNet50: 67,416 additional parameters

* **Architecture Selection**:
  * The authors used pre-trained ResNet18, ResNet34, and ResNet50 model architectures from the torchvision library for all experiments. The selection of these architectures was not explicitly detailed, but they are commonly used in computer vision tasks. The last fully connected layer of the ResNet models was replaced with a fully connected layer with five output units, corresponding to each WHO category."
Optimisation,parameters,Optimisation/parameters,PMC9420706,Full,"* **Parameter Count (p)**:
  * BERT-Base: 110M

* **Architecture Selection**:
  * The BERT model was chosen as it is a ubiquitous baseline in NLP experiments and has shown distinct advantages over traditional word embedding methods like Glove or Word2Vec. The specific variant used was BERT-Base, which contains 12 transformer block layers, 768 hidden units, and 12 heads. The choice of BERT-Base was likely due to its balance of performance and computational efficiency, as it is a widely used and well-understood architecture in the NLP community."
Optimisation,parameters,Optimisation/parameters,PMC8785156,Full,"* **Parameter Count (p)**:
  * 122,112

* **Architecture Selection**:
  The model architecture was selected based on initial analysis results. The hyper-parameter objective function was updated, and a subsequent better model framework was examined. The architecture includes a 5-layer network with different kernel sizes (1 × 12, 1 × 24, 1 × 36, 1 × 48, and 1 × 60). The model performance was observed to be raised when the kernel size was 1 × 12, varying 4% to 10% compared to existing models on the benchmark dataset."
Optimisation,parameters,Optimisation/parameters,PMC9992284,Full,"* **Parameter Count (p)**:
  * UNet: 8.56M
  * UNet++: 11.80M
  * Mobile-CellNet: 0.25M

* **Architecture Selection**:
  * The Mobile-CellNet architecture was designed specifically for cell segmentation and region of interest (RoI) extraction. It is based on the U-Net architecture but includes modifications such as additional resolution levels and the use of bottleneck residual blocks inspired by MobileNetV2. The architecture was not selected through a systematic search method like grid search or Bayesian optimization. Instead, it was manually designed to balance efficiency and accuracy, aiming to reduce the number of parameters and computational requirements while maintaining performance."
Optimisation,parameters,Optimisation/parameters,PMC4751423,Full,"* **Parameter Count (p)**:
  * SLIM ""size 5"" model: 15 (10 feature coefficients + 1 score threshold + 4 sign constraints)
  * SLIM ""size 10"" model: 31 (20 feature coefficients + 1 score threshold + 10 sign constraints)

* **Architecture Selection**:
  * The model architecture was selected based on domain knowledge and constraints. Two classes of SLIM models were considered: a ""size 5"" class with at most 5 features and a ""size 10"" class with at most 10 features. The signs of coefficients for certain features were constrained to positive or negative values to align with existing domain knowledge. The models were trained at 19 different points on the ROC curve, with constraints on the maximum allowable false positive rate (FPR). The final models were selected based on the highest true positive rate (TPR) subject to these constraints."
Optimisation,parameters,Optimisation/parameters,PMC7659093,Partial,"* **Parameter Count (p)**: Not enough information is available.
  * The paper does not provide the count of learnable parameters (weights and biases) in the model.

* **Architecture Selection**: Not enough information is available.
  * The paper does not provide details on how the model architecture was selected."
Optimisation,parameters,Optimisation/parameters,PMC8568050,Partial,"* **Parameter Count (p)**:
  * Logistic Regression: Not enough information is available.
  * Multilayer Perceptron: Not enough information is available.
  * Balanced Random Forest: Not enough information is available.

* **Architecture Selection**:
  * The architecture for the Multilayer Perceptron (MLP) model was selected based on hyperparameter tuning using 10-fold cross-validation. The number of epochs, learning rate, number of layers, neurons per layer, and dropout parameter were treated as hyperparameters. The optimal architecture consisted of two hidden layers with 50 neurons each, a learning rate of 0.0002, 100 epochs with early stopping, and a dropout rate of 0.5.
  * For the Balanced Random Forest (BRF) model, the number of trees and the maximum depth of a tree were tuned using 10-fold cross-validation. The optimal architecture consisted of 630 trees and a maximum depth of 33.
  * The architecture for the Logistic Regression (LR) model was selected using the standard implementation from the Scikit-learn library in Python with L2-norm for the penalty and L-BFGS optimizer."
Optimisation,parameters,Optimisation/parameters,PMC4407517,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The authors did not explicitly state how the model architecture was selected. However, they used a combination of feature selection, search methods, and classification algorithms to create 20 distinct feature selection sets (FSS). They also selected nine classification algorithms for their experiments, maintaining the default settings for all feature selection, search method, and classification algorithms. The top three results were determined based on accuracy, runtime, reduction in features, and recall."
Optimisation,parameters,Optimisation/parameters,PMC9347213,Partial,"* **Parameter Count (p)**:
  * 336,425

* **Architecture Selection**:
  * Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC11865635,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The authors selected the VGG-16 architecture for transfer learning in feature extraction. The U-Net architecture was chosen for segmentation tasks. The selection appears to be based on the established performance of these architectures in similar medical imaging tasks, rather than through a systematic search or optimization process."
Optimisation,parameters,Optimisation/parameters,PMC8581823,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The architecture was selected through optimization using the “gp_minimize” function from the scikit-optimize 0.7.2 Python library. This function is a Bayesian optimization algorithm that searches for the optimal set of hyperparameters, including the number of layers and neurons per layer, to maximize the model's performance."
Optimisation,parameters,Optimisation/parameters,PMC11625410,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture selection was performed using Bayesian search hyperparameter tuning with the skopt Python package on the Stampede2 supercomputer. The process involved 10-fold cross-validation on the training set for each of the 30 candidate models, which included six classifiers (Gaussian Process, K-Nearest Neighbor, Naive Bayes, Random Forest, Recurrent Neural Network, and Support Vector Machine) trained on five different input representations (one-hot encoding, ProtFP, ST-Scale, Z-Scale, and UniRep). The final model, a Random Forest, was selected based on superior performance metrics including 10-fold cross-validation accuracy, AUC-ROC, average precision, and estimated probability thresholding."
Optimisation,parameters,Optimisation/parameters,PMC7665450,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The authors used Random Forest Regressors and Classifiers, which are ensembles of decision trees. The decision to use these models was likely based on their ability to handle non-linear relationships and interactions between features, as well as their robustness to overfitting. The authors did not perform hyperparameter tuning to avoid overfitting the validation set, and reasonable model parameters were used (i.e., no restriction on tree depth). The final Random Forest Regressor is the mean of the predicted trigger day as predicted by 100 individual decision tree regressors, where variance is introduced between these individual regressors by bootstrapping the training data."
Optimisation,parameters,Optimisation/parameters,PMC11806858,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The architecture selection process is not explicitly detailed in the provided text. The authors mention the use of 5-fold cross-validation within the derivation cohort to optimize hyperparameters, but they do not specify the method used to select the model architecture."
Optimisation,parameters,Optimisation/parameters,PMC11874791,Partial,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * Architecture Selection: The study used both GridSearchCV and BayesSearchCV for hyperparameter tuning. BayesSearchCV from the scikit-optimize library was utilized, employing Bayesian Optimization to find parameters that maximize the scoring function. Other algorithms considered for hyperparameter tuning included GridSearchCV and RandomizedSearchCV. The choice of models included XGBoost (XGB), Logistic Regression (LR), and Random Forest (RF), which were selected for their effectiveness with less data compared to neural networks."
Optimisation,parameters,Optimisation/parameters,PMC10802079,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC6398873,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC10348822,Missing,"* **Parameter Count (p)**:
  * Logistic Regression (Lasso): Not enough information is available.
  * XGBoost: Not enough information is available.

* **Architecture Selection**:
  * Logistic Regression (Lasso): Not enough information is available.
  * XGBoost: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC10364915,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC11890425,Missing,"* **Parameter Count (p)**: Not enough information is available.

* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC10560153,Missing,"* **Parameter Count (p)**: Not enough information is available.

* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC10098758,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
Optimisation,parameters,Optimisation/parameters,PMC11230954,Missing,"* **Parameter Count (p)**: Not enough information is available.
* **Architecture Selection**: Not enough information is available."
