Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Optimisation,features,Optimisation/features,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,features,Optimisation/features,PMC7406872,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC11254488,NotEnoughOnly,* Number of Features (f): Not enough information is available * Training-Restricted Selection: Not enough information is available
Optimisation,features,Optimisation/features,PMC4442797,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC6105292,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC6437637,NotEnoughOnly,* Number of Features (f): Not enough information is available * Training-Restricted Selection: Not enough information is available
Optimisation,features,Optimisation/features,PMC5351721,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC10661046,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC11307920,NotEnoughOnly,* Number of Features (f): Not enough information is available * Training-Restricted Selection: Not enough information is available
Optimisation,features,Optimisation/features,PMC10562350,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC8330135,NotEnoughOnly,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Not enough information is available.
Optimisation,features,Optimisation/features,PMC11583843,PartialRejection,* Number of Features (f): 31   - 18 electrophysiological features   - 13 morphological features  * Training-Restricted Selection: Unclear   - Not enough information is available to confirm if feature selection was restricted to the training set only.
Optimisation,features,Optimisation/features,PMC7238365,PartialRejection,"* Number of Features (f): 7   * The input features are explicitly listed as: light requirement (Lt), water requirement (W), space requirement (S), location (L), pH requirement (P), soil type (St), and companion (C).  * Training-Restricted Selection: Unclear   * Not enough information is available to determine if feature selection was restricted to the training set only."
Optimisation,features,Optimisation/features,PMC4262615,PartialRejection,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Unclear.
Optimisation,features,Optimisation/features,PMC6466885,PartialRejection,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Unclear.
Optimisation,features,Optimisation/features,PMC10153038,PartialRejection,"* Number of Features (f): 8   * The input features include climate (mean annual temperature and mean annual precipitation), vegetation type (forest and grassland), elevation, and soil variables (soil texture, soil carbon, and soil pH).  * Training-Restricted Selection: Unclear   * Not enough information is available to determine if feature selection was restricted to the training set only."
Optimisation,features,Optimisation/features,PMC6266744,PartialRejection,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Unclear.
Optimisation,features,Optimisation/features,PMC7507193,PartialRejection,"* Number of Features (f): 3060   * The text states: ""In total, 3060 molecular features were extracted from each sample using the XCMS software"".  * Training-Restricted Selection: Unclear   * Not enough information is available to determine if feature selection was restricted to the training set only."
Optimisation,features,Optimisation/features,PMC7501130,PartialRejection,* Number of Features (f): Not enough information is available * Training-Restricted Selection: Unclear
Optimisation,features,Optimisation/features,PMC7490243,PartialRejection,* Number of Features (f): 2   * The input features are the steam flow rate of the production well and the required energy production.  * Training-Restricted Selection: Unclear   * Not enough information is available to determine if feature selection was restricted to the training set only.
Optimisation,features,Optimisation/features,PMC7259480,PartialRejection,* Number of Features (f): Not enough information is available. * Training-Restricted Selection: Unclear.
Optimisation,features,Optimisation/features,PMC5804178,Failure,* Number of Features (f): 9 * Training-Restricted Selection: Unclear
Optimisation,features,Optimisation/features,PMC4270110,Failure,* Number of Features (f): 14 * Training-Restricted Selection: Unclear
Optimisation,features,Optimisation/features,PMC3760014,Failure,* Number of Features (f): 30   * The study used the 30 Elixhauser categories as input features. These categories were derived from Medicare claims data and augmented with information from Medical Evidence Health Care Financing Administration Form 2728.  * Training-Restricted Selection: Unclear   * The text does not explicitly state whether feature selection was restricted to the training set only.
Optimisation,features,Optimisation/features,PMC7858701,Failure,"* Number of Features (f): 20   * The text mentions that ""20 SSRQ items were used in this illustration"" after item elimination and response collapsing in the training dataset.  * Training-Restricted Selection: Yes   * The text states that ""Item elimination and response collapsing were carried out in the training dataset before selecting items"". This indicates that feature selection was restricted t"
Optimisation,features,Optimisation/features,PMC8321514,Failure,"* Number of Features (f): 15,000 * Training-Restricted Selection: Yes"
Optimisation,features,Optimisation/features,PMC7503283,Failure,"* Number of Features (f): 6   * The dataset includes six explanatory variables: the depth of the slab, the effective depth of the slab, the length of the column, the compressive strength of the concrete, the reinforcement ratio, and the fiber volume.  * Training-Restricted Selection: Unclear   * The text does not explicitly state whether feature selection was restricted to the training set only. T"
Optimisation,features,Optimisation/features,PMC5639897,Failure,* Number of Features (f): 106 * Training-Restricted Selection: Unclear
Optimisation,features,Optimisation/features,PMC7399473,Failure,"* Number of Features (f): 2,990 * Training-Restricted Selection: Unclear"
Optimisation,features,Optimisation/features,PMC11810517,Failure,"* Number of Features (f): 112   The input features are derived from the bipolar sEMG sensors, resulting in 112 bipolar channels.  * Training-Restricted Selection: Unclear   The text does not explicitly mention whether feature selection was restricted to the training set only."
Optimisation,features,Optimisation/features,PMC6328256,Failure,* Number of Features (f): 85. * Training-Restricted Selection: Unclear.
Optimisation,fitting,Optimisation/fitting,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,fitting,Optimisation/fitting,PMC4442797,NotEnoughOnly,* **p > N**: Not enough information is available  * **Over-fitting Evidence**: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC7126548,NotEnoughOnly,* p > N: Not enough information is available  * Over-fitting Evidence: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC11194920,NotEnoughOnly,* **p > N: Not enough information is available**  * **Over-fitting Evidence: Not enough information is available**
Optimisation,fitting,Optimisation/fitting,PMC10947221,NotEnoughOnly,* p > N: Not enough information is available * Over-fitting Evidence: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC11613598,NotEnoughOnly,* **p > N**: Not enough information is available  * **Over-fitting Evidence**: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC7317901,NotEnoughOnly,* p > N: Not enough information is available * Over-fitting Evidence: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC11006323,NotEnoughOnly,* p > N: Not enough information is available * Over-fitting Evidence: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC8379068,NotEnoughOnly,* p > N: Not enough information is available  * Over-fitting Evidence: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC7874511,NotEnoughOnly,* **p > N**: Not enough information is available  * **Over-fitting Evidence**: Not enough information is available
Optimisation,fitting,Optimisation/fitting,PMC6005206,NotEnoughOnly,* **p > N: Not enough information is available**  * **Over-fitting Evidence: Not enough information is available**
Optimisation,fitting,Optimisation/fitting,PMC11583843,PartialRejection,"* **p > N: No**    The study does not explicitly state the number of learnable parameters (p) in the models used. However, the study uses UMAP and LDA, which are dimensionality reduction and classification techniques, respectively. UMAP typically has a small number of parameters relative to the data size, and LDA is a linear model with parameters proportional to the number of features, not the num"
Optimisation,fitting,Optimisation/fitting,PMC7238365,PartialRejection,"* **p > N: No**    The text mentions that the models were created using a limited number of specified data categories, implying a small dataset. However, it also details the use of weighted linear equations with a fixed set of weights, suggesting a low parameter count. Therefore, it is unlikely that the parameter count exceeds the training set size.  * **Over-fitting Evidence: Not enough informati"
Optimisation,fitting,Optimisation/fitting,PMC5804178,PartialRejection,"* **p > N: No**    The random forest model used 2,000 decision trees, each with a variable number of nodes (and thus parameters) depending on the data. However, the total number of howls included in the analysis is 1,070. Therefore, the parameter count is not larger than the training set size.  * **Over-fitting Evidence**: Not enough information is available"
Optimisation,fitting,Optimisation/fitting,PMC7406872,PartialRejection,"* **p > N: No**    The text does not provide explicit details about the parameter count (p) or the training set size (N). However, the text does not discuss any scenario where the number of learnable weights exceeds the number of training samples. Therefore, it is reasonable to infer that the parameter count is not larger than the training set size.  * **Over-fitting Evidence: Not enough informati"
Optimisation,fitting,Optimisation/fitting,PMC11254488,PartialRejection,"* **p > N: No**   - The text does not provide explicit details on the parameter count (p) of the models used. However, it mentions the use of several convolutional neural networks (CNNs) such as InceptionV3, ResNet50, YOLOv3, YOLOv5, and others. These models typically have a large number of parameters. For instance, InceptionV3 has approximately 23 million parameters, and ResNet50 has around 25 mi"
Optimisation,fitting,Optimisation/fitting,PMC6466885,PartialRejection,"* **p > N**: No.   * The training set size (N) is 360 samples.   * The LS-SVM model has two hyperparameters: c and σ². Therefore, the parameter count (p) is 2.   * Thus, p < N.  * **Over-fitting Evidence**: Not enough information is available."
Optimisation,fitting,Optimisation/fitting,PMC10153038,PartialRejection,"* **p > N: No**    The paper does not provide explicit details on the parameter count (p) or the training set size (N) for the models discussed. However, the methods mentioned, such as ordinary least squares (OLS) regression, game theory models, and the Lotka–Volterra model, are relatively simple and do not typically have a large number of parameters compared to the data volume used in such ecolog"
Optimisation,fitting,Optimisation/fitting,PMC6266744,PartialRejection,"* **p > N: No**    The study involved 32 infants (11 at-risk) with a mean age of 90 days. The models used included logistic regression and multivariate linear regression. These models typically have a parameter count (p) that is much smaller than the number of training samples (N=32). For instance, a logistic regression model with k features would have p = k + 1 parameters, which is unlikely to ex"
Optimisation,fitting,Optimisation/fitting,PMC6105292,PartialRejection,"* **p > N: No**    The text does not provide specific numbers for the parameter count (p) or the training set size (N). However, it mentions the use of semi-supervised learning and partially supervised classification approaches, which typically involve a small number of labeled examples and a large number of unlabeled examples. This suggests that the training set size (N) is likely much larger tha"
Optimisation,fitting,Optimisation/fitting,PMC4270110,PartialRejection,"* **p > N: No**    The MIT-BIH Arrhythmia Database contains approximately 109,000 heartbeats. The C4.5 algorithm constructs the decision tree by determining the uncertainty of features in the training data and selecting those that are most reliable. The iteration continues until the system has classified all of the heartbeats in the training data. The number of features is 14. Therefore, the param"
Optimisation,fitting,Optimisation/fitting,PMC4262615,Failure,"* p > N: Yes   * Evidence: The paper reports experiments with p values of 20, 50, 100, 500, and 1000, while N is consistently 100. Additionally, datasets such as Arcene (p=10,000, N=100), Dorothea (p=100,000, N=800), and Gisette (p=5,000, N=6,000) are used, all featuring p > N.  * Over-fitting Evidence:   * Regularization: The use of the Lasso (L1 regularization) is mentioned, which helps prevent"
Optimisation,fitting,Optimisation/fitting,PMC7507193,Failure,"* **p > N: No**    The study used 20 samples for each of the two groups (control and asthenozoospermic), resulting in a total of N=40 training samples. The models used in the study are PLS-DA and OPLS-DA. These models typically have a number of parameters (p) that is much smaller than the number of samples (N). For example, in PLS-DA, the number of parameters is determined by the number of latent"
Optimisation,fitting,Optimisation/fitting,PMC7858701,Failure,"* **p > N: No**    The training dataset size is N=400. The paper does not explicitly state the number of parameters (p) for the models used. However, the models mentioned (genetic algorithm, regression trees, and item response theory models) typically have a parameter count that is much smaller than the number of training samples. For instance, a regression tree's complexity is determined by the n"
Optimisation,fitting,Optimisation/fitting,PMC6994224,Failure,"* **p > N: No**    The study used a fivefold cross-validation approach, where 80% of the training data was used for updating the parameters and 20% was used as a validation set. This means that the effective training set size (N) is dynamically adjusted based on the cross-validation split. Given that the models used are neural networks with multiple layers and units, the parameter count (p) is lik"
Optimisation,fitting,Optimisation/fitting,PMC8321514,Failure,"* **p > N: No**    The text does not provide explicit details about the number of parameters (p) in the models used or the size of the training set (N). However, it mentions the use of a convolutional neural network (CNN) with standard parameters for training, which typically involves a manageable number of parameters relative to the dataset size of N=20,000 training samples. Therefore, it is reas"
Optimisation,fitting,Optimisation/fitting,PMC5632926,Failure,"* **p > N: No**    The Random Forest (RF) model used in this study leverages multiple decision trees, each with a relatively small number of parameters compared to the number of training samples. The study uses census data with administrative units ranging from 191 to 279 for Model 2 (M2) and 2457 for Model 1 (M1). Given the nature of RF models, the total parameter count (p) is significantly small"
Optimisation,fitting,Optimisation/fitting,PMC11812576,Failure,"* **p > N: No**    The study used a fivefold cross-validated Elastic Net regression. This method inherently reduces the risk of overfitting by combining Lasso and Ridge regression techniques, which regularize the model by penalizing large coefficients. The study does not explicitly state the number of parameters (p) or the training set size (N), but the use of cross-validation and regularization s"
Optimisation,fitting,Optimisation/fitting,PMC7399473,Failure,"* **p > N: No**    The training set size (N) is 70% of the total dataset. The total dataset size is not explicitly stated, but the test set is 30% of the total dataset. Assuming a reasonable dataset size, N is likely to be significantly larger than the parameter count (p) for the models used (J48, JRip, RF, SVM). For example, a Random Forest with 100 trees and considering 10 variables per tree wou"
Optimisation,fitting,Optimisation/fitting,PMC1950907,Failure,"* **p > N: No**    The training set sizes used in the experiments range from 50 to 1000 genes. The models described, such as GHMM and SMCRF, typically have a fixed number of parameters that are learned from the data. For example, the GHMM has a fixed number of states and transition probabilities, while the SMCRF has a fixed number of features and corresponding weights. Given that the training set"
Optimisation,fitting,Optimisation/fitting,PMC10152224,Failure,"* **p > N: No**    The study uses ARIMA models, which are typically parameter-efficient. For example, the ARIMA(0,1,2) model for the South Ferry station has 2 parameters (the moving average terms). The dataset spans from January 2019 to July 2020, providing approximately 574 daily data points (N=574). Thus, the parameter count (p) is not larger than the training set size (N).  * **Over-fitting Evi"
Optimisation,meta,Optimisation/meta,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,meta,Optimisation/meta,PMC6044251,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC11260284,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC10962643,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC11613598,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC8218135,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC10790350,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC10075305,NotEnoughOnly,Meta-predictor: Not enough information is available.  Constituent Algorithms: * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC10911101,NotEnoughOnly,* Meta-predictor: Not enough information is available  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC10570143,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC11006323,NotEnoughOnly,* Meta-predictor: Not enough information is available.  * Constituent Algorithms:   * Not enough information is available.
Optimisation,meta,Optimisation/meta,PMC11583843,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC5804178,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC7406872,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC4262615,PartialRejection,* Meta-predictor: No  * Constituent Algorithms: Not enough information is available
Optimisation,meta,Optimisation/meta,PMC11254488,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC6466885,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC4442797,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC10153038,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC6266744,PartialRejection,* **Meta-predictor**: No * **Constituent Algorithms**: Not enough information is available
Optimisation,meta,Optimisation/meta,PMC7507193,PartialRejection,* Meta-predictor: No  * Constituent Algorithms:   * Not enough information is available
Optimisation,meta,Optimisation/meta,PMC7238365,Failure,* Meta-predictor: Yes  * Constituent Algorithms:   * Random Forest   * Support Vector Machine (SVM)   * Artificial Neural Network (ANN)   * Naïve Bayes   * Multilayer Perceptron   * LibSVM
Optimisation,meta,Optimisation/meta,PMC6105292,Failure,* Meta-predictor: Yes.  * Constituent Algorithms:   * Naïve Bayes   * Support Vector Machine (SVM)   * Random Forest
Optimisation,meta,Optimisation/meta,PMC7259480,Failure,* Meta-predictor: Yes.  * Constituent Algorithms:   * Adam optimizer   * Broyden–Fletcher–Goldfarb–Shanno (BFGS) optimizer   * Hybrid method: Combines the Adam optimizer and BFGS optimizer in series.
Optimisation,meta,Optimisation/meta,PMC11835039,Failure,* Meta-predictor: Yes * Constituent Algorithms:   * K-means   * Nonnegative matrix factorization (NMF)   * Naïve Bayes   * Linear support vector machines (linear SVC)   * K-nearest neighbor (KNN)
Optimisation,meta,Optimisation/meta,PMC10514010,Failure,"* Meta-predictor: Yes. * Constituent Algorithms:   * VGG16 (Simonyan & Zisserman, 2014)   * PLACES-365 (Zhou et al., 2017)   * Facial Expression Recognition Model"
Optimisation,meta,Optimisation/meta,PMC3760014,Failure,* Meta-predictor: Yes. * Constituent Algorithms:   * Logistic Regression   * Random Forest
Optimisation,meta,Optimisation/meta,PMC11673434,Failure,* Meta-predictor: Yes.  * Constituent Algorithms:   * Hearing-Aid Speech Perception Index (HASPI) v2   * Signal-to-Noise Ratio (SNR) analysis
Optimisation,meta,Optimisation/meta,PMC11717344,Failure,* Meta-predictor: Yes.  * Constituent Algorithms:   * Support Vector Machine   * Random Forest   * Extreme Gradient Boosting   * Multilayer Perceptron Neural Network   * Lasso
Optimisation,meta,Optimisation/meta,PMC5632926,Failure,* Meta-predictor: Yes. * Constituent Algorithms:   * Random Forest (RF) models.
Optimisation,meta,Optimisation/meta,PMC6022472,Failure,"* Meta-predictor: Yes * Constituent Algorithms:   * Random Forest (RF) classifier using the whole feature set and Gini importance measure for feature selection.   * RF classifier with feature space split into left and right hemispheres, ranked using Gini importance, and weighted fusion via proximity ratio late fusion.   * RF classifier with feature space split into left and right hemispheres, rank"
Optimisation,parameters,Optimisation/parameters,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Optimisation,parameters,Optimisation/parameters,PMC11583843,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC5804178,NotEnoughOnly,* **Parameter Count (p)**: Not enough information is available. * **Architecture Selection**: Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC7406872,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC4262615,NotEnoughOnly,* **Parameter Count (p)**: Not enough information is available. * **Architecture Selection**: Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC11254488,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC4442797,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC10153038,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC7507193,NotEnoughOnly,* Parameter Count (p): Not enough information is available * Architecture Selection: Not enough information is available
Optimisation,parameters,Optimisation/parameters,PMC6105292,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC4270110,NotEnoughOnly,* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Not enough information is available.
Optimisation,parameters,Optimisation/parameters,PMC7238365,PartialRejection,* **Parameter Count (p)**:   * Model One: 7   * Model Two: 7   * Model Three: 7   * Model Four: Not enough information is available  * **Architecture Selection**:   * The model architecture was selected based on the random selection of parameters for the generation of each of the models. This was done to allow the fitting of features to certain subclasses if some parameters are absent. The models
Optimisation,parameters,Optimisation/parameters,PMC6466885,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The model architecture was selected by comparing the performance of two different methods: Grid Search Least Squares Support Vector Machine (GS-LS-SVM) and Artificial Bee Colony optimized LS-SVM (ABC-LS-SVM). The ABC-LS-SVM method was found to have better prediction accuracy and stability, as ind"
Optimisation,parameters,Optimisation/parameters,PMC6266744,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The authors tested various machine learning algorithms including logistic regression, one of the simplest linear models, using conventional EEG metrics (power and relative power) as input features for the AR classification task. The authors did not specify the method used to select the model arch"
Optimisation,parameters,Optimisation/parameters,PMC10562350,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The U-Net architecture was selected based on its established performance in medical image segmentation and its adaptability to other domains, such as historical map analysis. The authors leveraged the proven capabilities of U-Net to efficiently extract georeferenced information from scanned histo"
Optimisation,parameters,Optimisation/parameters,PMC7490243,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The architecture selection was not explicitly detailed in the provided text. The study focuses on the application of fuzzy logic controllers for managing geothermal well flow rates, rather than a traditional neural network or machine learning model with learnable parameters. The fuzzy control sys"
Optimisation,parameters,Optimisation/parameters,PMC7259480,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The architecture was selected through manual tuning. The authors tested various fully connected neural networks with different sizes and non-linear activation functions. The combination that performed the best in terms of solution error was a fully connected neural network with 6 hidden layers, 1"
Optimisation,parameters,Optimisation/parameters,PMC4993779,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The architecture selection was based on the need to incorporate position invariance explicitly, leading to the use of hierarchical convolution networks. The models were chosen to estimate relevant image features while accounting for position invariance, which reduces the number of independent par"
Optimisation,parameters,Optimisation/parameters,PMC7613719,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Architecture Selection: The model architecture was not explicitly selected through a formal optimization process. The authors used AlphaFold, a pre-existing deep learning model for protein structure prediction, which relies on deep neural networks trained to predict protein properties from its ge"
Optimisation,parameters,Optimisation/parameters,PMC11303978,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * The model architecture was selected using a Random Forest algorithm trained by example. The resolution was set at 3.21 μm/pixel, with a maximum object size ranging from 200 to 810 μm². The architecture was designed to identify and quantify regions defined by lineage markers CD19 (B/tumor cells),"
Optimisation,parameters,Optimisation/parameters,PMC11835039,PartialRejection,"* **Parameter Count (p)**:   * Not enough information is available.  * **Architecture Selection**:   * Architecture Selection: The ensemble approach to supervised clustering uses two algorithms: k-means and nonnegative matrix factorization (NMF) with three cluster sizes: 10, 20, and 30. The decision to move to supervised machine learning is recommended when precision starts to diminish rapidly. Th"
Optimisation,parameters,Optimisation/parameters,PMC7786869,Failure,"* **Parameter Count (p)**:   * LSTM: 12,131  * **Architecture Selection**:   * The LSTM architecture was selected using a grid search method. This involved tuning hyperparameters such as the activation function, dropout regularization, batch size, number of epochs, neurons in hidden layers, and optimizer. The grid search determined that the Adam optimizer and ReLU activation function produced the"
Optimisation,parameters,Optimisation/parameters,PMC11596888,Failure,* **Parameter Count (p)**:   * **Model A**: 6 parameters (weights) in the formula: LNMSA = 2 × BSWEHA + 2 × BRIA + LFH + UM + Hy + BCT.   * **Model B**: 5 parameters (weights) in the formula: LNMSB = 2 × BSWEHB + 2 × BRIB + LFH + UM + Hy + BCT.   * **Model C**: 5 parameters (weights) in the formula: LNMSC = 2 × BRIB + LFH + UM + Hy + BCT.  * **Architecture Selection**:   * The architecture selecti
